budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,11889,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 4193, ""name"": ""retiree""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 5903, ""name"": ""alzheimer""}, {""id"": 7094, ""name"": ""pflegen""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10818, ""name"": ""author""}, {""id"": 154785, ""name"": ""short-term memory""}, {""id"": 163132, ""name"": ""photographic memory""}]",en,Iris,"True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.",2.714043,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Intermedia Films"", ""id"": 763}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",14-12-01,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Iris,6.2,47
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",,322443,[],de,The Timber,"In the wild west, two brothers embark on a journey to collect a bounty in a desperate attempt to save their home: but what they find along the way is more than they bargained for.",0.803761,"[{""name"": ""ANA Media"", ""id"": 21817}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",27-02-15,0,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Fortunes will be made, lives will be lost.",The Timber,4.1,15
3000000,"[{""id"": 35, ""name"": ""Comedy""}]",,20337,"[{""id"": 1850, ""name"": ""daily life""}, {""id"": 3692, ""name"": ""scandal""}, {""id"": 9825, ""name"": ""growing up""}, {""id"": 15160, ""name"": ""divorce""}]",en,Martin Lawrence Live: Runteldat,"The controversial bad-boy of comedy delivers a piercing look at his life, lifting the metaphorical smokescreen that he feels has clouded the public view, commenting on everything from the dangers of smoking to the trials of relationships, and unleashing a nonstop litany of raucous anecdotes, stinging social commentary and very personal reflections about life.",0.29522600000000004,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-08-02,19184015,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Martin Lawrence Live: Runteldat,5.0,1
116000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",,9619,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 2227, ""name"": ""evacuation""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 2859, ""name"": ""lava""}, {""id"": 3347, ""name"": ""volcano""}, {""id"": 3623, ""name"": ""cabin""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 5096, ""name"": ""natural disaster""}, {""id"": 6281, ""name"": ""partnership""}, {""id"": 7051, ""name"": ""volcanologist""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 158272, ""name"": ""seismograph""}, {""id"": 163398, ""name"": ""volcanic eruption""}, {""id"": 164658, ""name"": ""rowboat""}, {""id"": 188351, ""name"": ""catastrophe""}, {""id"": 208580, ""name"": ""acid""}, {""id"": 211215, ""name"": ""county fair""}, {""id"": 215861, ""name"": ""abandoned mine""}, {""id"": 220844, ""name"": ""volcanic ash""}]",en,Dante's Peak,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",16.90444,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Pacific Western"", ""id"": 1280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-02-97,178127760,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The pressure is building...,Dante's Peak,5.7,428
12500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",,312113,[],en,Black November,"A volatile, oil-rich Nigerian community wages war against their corrupt government and a multi-national oil corporation to protect their land from being destroyed by excessive drilling and spills.  To seek justice, a rebel organization kidnaps an American oil executive and demands that his corporation end the destruction and pollution.  Inspired by true events, Black November is the gripping story of how a community rises up and takes drastic measures to make sure their voices are heard.",1.589693,"[{""name"": ""Wells & Jeta Entertainment"", ""id"": 44067}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""NG"", ""name"": ""Nigeria""}]",07-12-12,0,95.0,[],Released,Blood Will Be Spilled,Black November,6.4,4
60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,3512,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 2314, ""name"": ""pentagon""}, {""id"": 3376, ""name"": ""satellite""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 13008, ""name"": ""train""}]",en,Under Siege 2: Dark Territory,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",13.080725,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Seagal/Nasso Productions"", ""id"": 17825}, {""name"": ""Victor Company of Japan (JVC)"", ""id"": 21480}, {""name"": ""Cutting Edge Films"", ""id"": 63906}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-07-95,104324083,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Last time he rocked the boat. This time the sky's the limit.,Under Siege 2: Dark Territory,5.6,210
20000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.historyx.com/,73,"[{""id"": 279, ""name"": ""usa""}, {""id"": 376, ""name"": ""neo-nazi""}, {""id"": 378, ""name"": ""prison""}, {""id"": 379, ""name"": ""skinhead""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 570, ""name"": ""rape""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 9890, ""name"": ""jail""}, {""id"": 10873, ""name"": ""school""}, {""id"": 11105, ""name"": ""swastika""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 18035, ""name"": ""family""}, {""id"": 41509, ""name"": ""hate""}, {""id"": 159950, ""name"": ""neo nazism""}, {""id"": 160910, ""name"": ""xenophobia""}, {""id"": 165583, ""name"": ""interracial friendship""}, {""id"": 191726, ""name"": ""nazism""}, {""id"": 215876, ""name"": ""prison rape""}]",en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",73.56723199999999,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Turman-Morrissey Company"", ""id"": 924}, {""name"": ""Savoy Pictures"", ""id"": 11308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-10-98,23875127,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some Legacies Must End.,American History X,8.2,3016
55000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,1597,"[{""id"": 591, ""name"": ""cia""}, {""id"": 822, ""name"": ""airport""}, {""id"": 977, ""name"": ""cat""}, {""id"": 2606, ""name"": ""jew""}, {""id"": 3454, ""name"": ""orderly""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 5599, ""name"": ""epistaxis""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5601, ""name"": ""lost baggage""}, {""id"": 5602, ""name"": ""urn""}, {""id"": 5604, ""name"": ""pavilion""}, {""id"": 5605, ""name"": ""volleyball""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13027, ""name"": ""wedding""}]",en,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",29.972240000000003,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Nancy Tenenbaum Films"", ""id"": 41248}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06-10-00,330444045,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,First comes love. Then comes the interrogation.,Meet the Parents,6.6,1698
50000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,4599,"[{""id"": 242, ""name"": ""new york""}, {""id"": 1499, ""name"": ""pastor""}, {""id"": 1854, ""name"": ""world of fasion""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 2863, ""name"": ""mannequin""}, {""id"": 7024, ""name"": ""fashion designer""}, {""id"": 10235, ""name"": ""family relationships""}]",en,Raising Helen,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",13.298205,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Mandeville Films"", ""id"": 10227}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",27-05-04,49718611,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Her uptown life gets turned inside out!,Raising Helen,5.9,189
250000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",,431,"[{""id"": 483, ""name"": ""riddle""}, {""id"": 1646, ""name"": ""autism""}, {""id"": 2147, ""name"": ""claustrophobia""}, {""id"": 2158, ""name"": ""maze""}, {""id"": 2846, ""name"": ""prime number""}, {""id"": 2847, ""name"": ""entrapment""}, {""id"": 6009, ""name"": ""mathematics""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 191494, ""name"": ""numbers""}, {""id"": 206850, ""name"": ""canuxploitation""}]",en,Cube,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,44.656151,"[{""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Feature Film Project"", ""id"": 21953}, {""name"": ""Cube Libre"", ""id"": 22207}, {""name"": ""Harold Greenberg Fund"", ""id"": 22208}, {""name"": ""Odeon Films"", ""id"": 22209}, {""name"": ""Ontario Film Development Corporation"", ""id"": 22210}, {""name"": ""Viacom Canada"", ""id"": 22211}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",09-09-97,501818,90.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't look for a reason... Look for a way out.,Cube,6.9,1069
8000000,"[{""id"": 18, ""name"": ""Drama""}]",http://albertnobbs-themovie.com,73873,"[{""id"": 1307, ""name"": ""butler""}, {""id"": 4729, ""name"": ""dublin""}, {""id"": 13097, ""name"": ""maid""}]",en,Albert Nobbs,"Albert Nobbs struggles to survive in late 19th century Ireland, where women aren't encouraged to be independent. Posing as a man, so she can work as a butler in Dublin's most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",7.802245,"[{""name"": ""Chrysalis Films"", ""id"": 8717}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",21-12-11,5634828,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,A man with a secret. A woman with a dream.,Albert Nobbs,6.2,132
70000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}]",http://www.monumentsmen.com/,152760,"[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 156031, ""name"": ""art theft""}, {""id"": 160224, ""name"": ""post world war ii""}]",en,The Monuments Men,"Based on the true story of the greatest treasure hunt in history, The Monuments Men is an action drama focusing on seven over-the-hill, out-of-shape museum directors, artists, architects, curators, and art historians who went to the front lines of WWII to rescue the world’s artistic masterpieces from Nazi thieves and return them to their rightful owners.  With the art hidden behind enemy lines, how could these guys hope to succeed?",43.873266,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}, {""name"": ""Obelisk Productions"", ""id"": 24970}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-01-14,154984035,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,It was the greatest art heist in history,The Monuments Men,5.8,1523
48000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",http://www.taken3movie.com/,260346,"[{""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 15124, ""name"": ""framed""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 180172, ""name"": ""framed for murder""}]",en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",88.84477700000001,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Grive Productions"", ""id"": 6877}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Cin\u00e9+"", ""id"": 10611}, {""name"": ""M6"", ""id"": 11261}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Taken 3"", ""id"": 87854}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-12-14,325771424,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It Ends Here,Taken 3,6.1,2200
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,10413,"[{""id"": 1563, ""name"": ""prisoner""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2434, ""name"": ""liberation""}, {""id"": 4917, ""name"": ""shelter""}]",en,Nowhere to Run,Escaped convict Sam Gillen single handedly takes on ruthless developers determined to evict Clydie - a widow with two young children. Nobody knows who Sam is.,11.689337,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15-01-93,0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When the law can't protect the innocent,  the only hero left is an outlaw.",Nowhere to Run,5.5,119
11000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,11,"[{""id"": 803, ""name"": ""android""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 4271, ""name"": ""hermit""}, {""id"": 10013, ""name"": ""death star""}, {""id"": 10016, ""name"": ""lightsaber""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 11107, ""name"": ""rescue mission""}, {""id"": 11195, ""name"": ""empire""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 13194, ""name"": ""planet""}, {""id"": 155336, ""name"": ""smuggler""}, {""id"": 160134, ""name"": ""the force""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 163295, ""name"": ""galactic war""}, {""id"": 178710, ""name"": ""stormtrooper""}, {""id"": 178712, ""name"": ""totalitarianism""}]",en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,126.393695,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-05-77,775398007,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A long time ago in a galaxy far, far away...",Star Wars,8.1,6624
